SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA
1	16	2	14	31378	4612	112.60225564707070589	0	1	1186.4003500086255372	0	NaN	NaN	0	1	1	0	1	0
1	16	2	15	4222	5446	112.60230201669037342	1	1	2728.0145530239678919	1	431	NaN	0	0	1	1	2	0
1	16	2	16	3659	7093	112.60234823450446129	1	0	1119.4425949943251908	0	128	NaN	0	1	1	0	1	0
1	16	2	17	14258	3324	112.60239461332093924	1	1	2314.2216250416822731	1	4740	8166	0	0	1	1	2	0
1	16	2	18	43747	590	112.60244083101861179	1	1	661.35132400086149573	0	25	NaN	1	1	0	1	2	0
1	16	2	19	38096	9724	112.60248721158131957	1	1	597.48900099657475948	0	37	46	1	1	0	1	2	0
1	16	2	20	38376	8341	112.60253341705538332	1	1	1402.8577400022186339	0	8793	8810	0	0	0	1	2	0
1	16	2	21	4109	5266	112.6026260070502758	1	1	670.6113670370541513	0	2466	2738	0	0	0	2	2	0
1	16	2	22	14452	2963	112.60267240239772946	1	1	851.06187901692464948	0	138	739	0	0	0	1	2	0
1	16	2	23	42066	5459	112.60271859494969249	1	1	621.84626696398481727	0	163	NaN	0	0	0	1	2	0
1	16	2	24	2570	7724	112.60276498750317842	0	1	819.18208400020375848	0	NaN	NaN	0	1	1	0	1	0
1	16	2	25	12014	4902	112.60281117632985115	1	1	948.57631198829039931	0	89	228	0	0	0	1	2	0
1	16	2	26	70793	1867	112.60285758622922003	0	0	2699.0939230308867991	1	NaN	NaN	0	0	1	1	2	0
1	16	2	27	33041	6020	112.60290377109777182	0	1	849.82228302396833897	0	NaN	NaN	0	1	1	0	1	0
1	16	2	28	26332	8819	112.60295018460601568	1	0	1137.6767309848219156	0	10441	10589	0	1	2	0	1	0
1	16	2	29	33642	2917	112.60299636365380138	1	1	1679.5500559965148568	0	209	NaN	0	0	0	1	2	0
1	16	2	30	66111	3052	112.60304255981463939	1	1	668.86028897715732455	0	137	NaN	0	0	0	1	2	0
1	16	2	31	66977	925	112.60313516168389469	1	1	737.62164701474830508	0	29	4028	1	1	0	1	2	0
1	16	2	32	55448	4333	112.60318143933545798	0	1	1272.8556639631278813	0	NaN	NaN	0	1	1	0	1	0
1	16	2	33	48741	7935	112.60322775004897267	0	1	1323.9808739745058119	0	NaN	NaN	0	1	1	0	1	0
1	16	2	34	20179	1820	112.60327402327675372	0	1	2160.812418966088444	0	NaN	NaN	0	1	1	0	1	0
1	16	2	35	65733	7153	112.60332032875157893	1	0	1301.2283450225368142	0	283	8088	0	1	1	0	1	0
1	16	2	36	44594	5759	112.60336660977918655	1	1	1621.2388669955544174	0	233	258	0	0	0	1	2	0
1	16	2	37	21026	6938	112.60341292771045119	1	0	963.31144002033397555	0	2421	NaN	0	1	1	0	1	0
1	16	2	38	40841	534	112.60345919837709516	1	1	1926.3841829961165786	0	7975	10436	0	0	0	1	2	0
1	16	2	39	21219	258	112.60350549349095672	0	0	1677.8723869938403368	1	NaN	NaN	0	0	1	1	2	0
1	16	2	40	70454	7591	112.60355178930331022	1	1	1215.9152880194596946	0	378	NaN	0	0	0	1	2	0
1	16	2	41	10270	4240	112.60359808884095401	1	0	1302.9347420088015497	0	3046	6354	0	1	1	0	1	0
1	16	2	42	24930	6798	112.60369066789280623	0	1	1011.4742389996536076	0	NaN	NaN	0	1	1	0	1	0
1	16	2	43	63838	1516	112.60373697348404676	1	1	1113.8494699844159186	0	142	NaN	0	0	0	1	2	0
1	16	2	44	5603	53	112.60378326312638819	1	1	1888.482539972756058	0	10557	11123	0	0	0	1	2	0
1	16	2	45	829	4850	112.60382955824024975	1	1	1910.6488719698973	0	423	11354	0	0	0	1	2	0
1	16	2	46	50570	9938	112.60387585230637342	1	1	2862.8635159693658352	1	181	277	0	0	1	1	2	0
1	16	2	47	62394	5888	112.60392214311286807	1	1	1702.6578540098853409	0	549	NaN	0	0	0	1	2	0
1	16	2	48	34191	3295	112.60396843496710062	0	1	1838.1200490402989089	0	NaN	NaN	0	1	1	0	1	0
1	16	2	49	65077	9903	112.60401473380625248	1	1	703.41500401264056563	0	72	NaN	1	1	0	1	2	0
1	16	2	50	69196	6734	112.60406102915294468	1	1	720.64245695946738124	0	106	336	1	1	0	1	2	0
1	16	2	51	20497	3209	112.6041073240339756	1	0	1237.226238998118788	0	8857	NaN	0	1	1	0	1	0
1	16	2	52	53084	7488	112.60415361612103879	0	1	1049.0833909716457129	0	NaN	NaN	0	1	1	0	1	0
1	16	2	53	54553	7151	112.6042461299803108	1	1	1277.0870399544946849	0	8393	10057	0	0	0	1	2	0
1	16	2	54	18772	5683	112.60429240181110799	1	1	652.3464439669623971	0	109	3599	1	1	0	1	2	0
1	16	2	55	26049	8144	112.60433868994005024	0	1	1341.6225859546102583	0	NaN	NaN	0	1	1	0	1	0
1	16	2	56	32795	1054	112.60438499494921416	1	0	983.92435698769986629	0	161	NaN	0	1	1	0	1	0
1	16	2	57	24951	1897	112.60443128913175315	1	1	1346.0455869790166616	0	265	NaN	0	0	0	1	2	0
1	16	2	58	34138	8034	112.60447757074143738	0	1	916.65648098569363356	0	NaN	NaN	0	1	1	0	1	0
1	16	2	59	20179	1820	112.60452387307304889	1	1	627.60753196198493242	0	24	NaN	1	1	0	1	2	0
1	16	2	60	49732	681	112.60457016783766448	1	1	826.49124000454321504	0	70	209	1	1	0	1	2	0
1	16	2	61	52485	8897	112.60461646167095751	0	0	922.70496196579188108	0	NaN	NaN	0	0	0	1	2	0
1	16	2	62	7540	6366	112.6046627510804683	1	0	1803.5236200084909797	0	7177	NaN	0	1	1	0	1	0
1	16	3	1	53562	7292	112.60619711095932871	1	1	2626.8090580124408007	1	10565	NaN	0	0	1	1	2	0
1	16	3	2	7927	3181	112.60624332341831177	1	1	1559.6785109955817461	0	4165	NaN	0	0	0	1	2	0
1	16	3	3	4388	2817	112.60628961829934269	1	1	843.8188750296831131	0	7865	NaN	0	0	0	1	2	0
1	16	3	4	30033	1344	112.6063359237741679	1	1	1946.6268830001354218	1	11356	NaN	0	0	1	1	2	0
1	16	3	5	25890	1153	112.60638220119290054	0	0	1915.753210021648556	0	NaN	NaN	0	0	0	1	2	0
1	16	3	6	25093	7791	112.60642851027660072	1	1	1716.5995310060679913	0	151	NaN	0	0	0	1	2	0
1	16	3	7	50211	5470	112.6064747937489301	1	1	637.80025095911696553	0	64	NaN	1	1	0	1	2	0
1	16	3	8	71896	9064	112.60652108176145703	0	1	886.41183800064027309	0	NaN	NaN	0	1	3	0	1	0
1	16	3	9	2510	9083	112.60656737687531859	1	1	2949.7724009561352432	1	372	NaN	0	0	1	1	2	0
1	16	3	10	48715	1319	112.60661367641296238	1	1	502.7203549980185926	0	108	441	1	1	0	1	2	0
1	16	3	11	60859	8635	112.60665997001342475	1	1	2266.6148239513859153	1	9787	NaN	0	0	1	1	2	0
1	16	3	12	47836	2411	112.60670625627972186	1	0	922.66397399362176657	0	1926	NaN	0	1	1	0	1	0
1	16	3	13	14800	6284	112.60675246082246304	1	0	1344.0059369895607233	0	7476	NaN	0	1	1	0	1	0
1	16	3	14	48444	1083	112.60679875186178833	0	1	990.44784897705540061	0	NaN	NaN	0	1	1	0	1	0
1	16	3	15	14887	3522	112.60689133673440665	1	0	3540.7883640145882964	1	275	NaN	0	1	2	1	1	0
1	16	3	16	37194	7288	112.60693763848394156	1	0	776.49888902669772506	0	613	NaN	0	1	1	0	1	0
1	16	3	17	39853	4319	112.60698393022175878	1	0	1402.0525920204818249	0	189	6361	0	1	1	0	1	0
1	16	3	18	48509	664	112.6070302261505276	1	1	819.543185003567487	0	257	270	0	0	0	1	2	0
1	16	3	19	50550	3111	112.6070765225449577	1	0	847.6310909609310329	0	7739	NaN	0	1	1	0	1	0
1	16	3	20	7790	9768	112.60712281404994428	1	0	1381.4359329990111291	0	158	7896	0	1	1	0	1	0
1	16	3	21	15757	7241	112.60716910834889859	0	1	1135.8639830141328275	0	NaN	NaN	0	1	1	0	1	0
1	16	3	22	68863	9677	112.60721540043596178	1	1	940.00883999979123473	0	181	4872	0	0	0	1	2	0
1	16	3	23	41398	2182	112.60726169671397656	0	1	883.48405202850699425	0	NaN	NaN	0	1	1	0	1	0
1	16	3	24	4363	5589	112.60735428531188518	0	1	909.11486296681687236	0	NaN	NaN	0	1	1	0	1	0
1	16	3	25	710	4701	112.60740057146176696	0	1	850.12787702726200223	0	NaN	NaN	0	1	1	0	1	0
1	16	3	26	55448	4333	112.60744687262922525	1	1	731.02672799723222852	0	55	NaN	1	1	0	1	2	0
1	16	3	27	66111	3052	112.60749316762667149	1	1	603.62111002905294299	0	58	196	1	1	0	1	2	0
1	16	3	28	53084	7488	112.6075394608778879	1	1	716.66056802496314049	0	37	NaN	1	1	0	1	2	0
1	16	3	29	53570	8096	112.60758574993815273	1	1	2669.4028300116769969	1	847	NaN	0	0	1	1	2	0
1	16	3	30	65377	898	112.60763204353861511	1	1	1114.6483219927176833	0	3183	NaN	0	0	0	1	2	0
1	16	3	31	9008	2365	112.60767834051512182	0	1	905.92498402111232281	0	NaN	NaN	0	1	1	0	1	0
1	16	3	32	30033	1344	112.60772463853936642	1	1	812.28832399938255548	0	27	11384	1	1	0	1	2	0
1	16	3	33	46670	1929	112.60777092701755464	0	1	1309.2782130115665495	0	NaN	NaN	0	1	1	0	1	0
1	16	3	34	63838	1516	112.60781722865067422	1	1	668.01525902701541781	0	52	195	1	1	0	1	2	0
1	16	3	35	19229	3873	112.60786351561546326	1	1	1334.6434150007553399	0	470	NaN	0	0	0	1	2	0
1	16	3	36	65077	9903	112.60795610910281539	1	1	602.48011496150866151	0	48	121	1	1	0	1	2	0
1	16	3	37	42066	5459	112.60800230631139129	1	1	579.59549000952392817	0	75	239	1	1	0	1	2	0
1	16	3	38	38907	4562	112.60804860375355929	0	1	1173.9025090355426073	0	NaN	NaN	0	1	1	0	1	0
1	16	3	39	63714	5529	112.60809489199891686	1	0	1847.2621499677188694	0	8611	NaN	0	1	1	0	1	0
1	16	3	40	15192	7054	112.60814118827693164	1	0	1183.0798939918167889	0	10478	10574	0	1	1	0	1	0
1	16	3	41	47219	4598	112.60818748385645449	0	0	2302.8575960197485983	1	NaN	NaN	0	0	1	1	2	0
1	16	3	42	24391	6563	112.60823377582710236	1	1	1202.7545449673198164	0	1658	1887	0	0	0	1	2	0
1	16	3	43	40945	2753	112.60828007548116148	1	0	907.40467800060287118	0	10735	NaN	0	1	1	0	1	0
1	16	3	44	6118	9396	112.60832635848782957	1	1	1581.0255770338699222	0	7623	NaN	0	0	0	1	2	0
1	16	3	45	49395	1038	112.60841895116027445	1	0	1265.186930017080158	0	5670	NaN	0	1	1	0	1	0
1	16	3	46	11513	8609	112.60846525116357952	0	1	1045.9662160137668252	0	NaN	NaN	0	1	1	0	1	0
1	16	3	47	4393	6192	112.60851154127158225	1	1	1081.6641639685258269	0	3098	NaN	0	0	0	1	2	0
1	16	3	48	5460	48	112.60855783149600029	1	1	930.24225300177931786	0	291	NaN	0	0	0	1	2	0
1	16	3	49	49105	1284	112.60860413010232151	1	1	743.22663596831262112	0	139	371	1	1	0	1	2	0
1	16	3	50	58540	1059	112.6086504221893847	1	0	788.65762503119185567	0	1857	NaN	0	1	1	0	1	0
1	16	3	51	35198	8040	112.60869671043474227	1	1	908.31193601479753852	0	104	NaN	1	1	0	1	2	0
1	16	3	52	52485	8897	112.60874301195144653	1	1	572.9075120179913938	0	52	NaN	1	1	0	1	2	0
1	16	3	53	68306	2164	112.60878930042963475	0	1	1805.5494300206191838	0	NaN	NaN	0	1	1	0	1	0
1	16	3	54	3748	2910	112.60888189426623285	0	0	3248.5058180172927678	1	NaN	NaN	0	0	1	1	2	0
1	16	3	55	58936	7807	112.6089281813474372	1	0	903.72246201150119305	0	196	1740	0	1	1	0	1	0
1	16	3	56	66114	2299	112.60897448274772614	0	0	3007.7520009945146739	1	NaN	NaN	0	0	1	1	2	0
1	16	3	57	29218	7008	112.60902077797800303	0	1	1883.8180539896711707	0	NaN	NaN	0	1	1	0	1	0
1	16	3	58	34191	3295	112.60906706459354609	1	1	551.66311201173812151	0	71	NaN	1	1	0	1	2	0
1	16	3	59	1690	8769	112.60911336541175842	0	1	1324.5490530389361084	0	NaN	NaN	0	1	1	0	1	0
1	16	3	60	3626	5085	112.60915965493768454	0	1	1238.1866149953566492	0	NaN	NaN	0	1	1	0	1	0
1	16	3	61	4388	2817	112.60920595750212669	1	1	602.10198897402733564	0	57	7923	1	1	0	1	2	0
1	16	3	62	48534	1496	112.60925224819220603	1	1	809.02493000030517578	0	8518	8769	0	0	0	1	2	0
1	16	3	63	52516	2217	112.60929844598285854	0	0	1140.4419229947961867	0	NaN	NaN	0	0	0	1	2	0
1	16	4	1	64584	5132	112.61100754851941019	1	1	872.16452602297067642	0	130	NaN	1	1	0	1	2	0
1	16	4	2	34191	3295	112.61105385061819106	1	1	460.45612200396135449	0	6	78	1	1	0	1	2	0
1	16	4	3	17007	6217	112.61110013537108898	1	1	1301.7646539956331253	0	128	NaN	1	1	0	1	2	0
1	16	4	4	31941	9170	112.61114643537439406	1	1	771.03254699613898993	0	115	417	1	1	0	1	2	0
1	16	4	5	53706	9457	112.61119272792711854	0	1	1151.3636059826239944	0	NaN	NaN	0	1	1	0	1	0
1	16	4	6	39592	1144	112.61123903025873005	1	0	1163.2847900036722422	0	2060	5760	0	1	1	0	1	0
1	16	4	7	15872	7896	112.61128531245049089	0	1	934.58925996674224734	0	NaN	NaN	0	1	1	0	1	0
1	16	4	8	44011	5335	112.6113316232804209	1	1	1137.490041961427778	0	1189	NaN	0	0	0	1	2	0
1	16	4	9	18194	5262	112.6113778940634802	1	0	1085.7245090301148593	0	11019	11020	0	1	1	0	1	0
1	16	4	10	32347	6371	112.61142419697716832	0	0	866.81708699325099587	0	NaN	NaN	0	0	0	1	2	0
1	16	4	11	2452	7842	112.61151677940506488	0	1	865.37113599479198456	0	NaN	NaN	0	1	1	0	1	0
1	16	4	12	45267	6421	112.61156307731289417	1	1	566.71455799369141459	0	161	NaN	1	1	0	1	2	0
1	16	4	13	35276	8728	112.61160937289241701	1	1	634.39337798627093434	0	125	373	1	1	0	1	2	0
1	16	4	14	18000	5186	112.61165566195268184	0	1	1056.7173470044508576	0	NaN	NaN	0	1	1	0	1	0
1	16	4	15	4363	5589	112.61170195264276117	1	1	561.84858601773157716	0	53	NaN	1	1	0	1	2	0
1	16	4	16	34240	6672	112.61174826044589281	1	1	828.31401203293353319	0	193	210	1	1	0	1	2	0
1	16	4	17	11953	146	112.61179444997105747	1	1	2710.4920799611136317	1	1862	NaN	0	0	1	1	2	0
1	16	4	18	21065	3811	112.61184074706397951	0	1	986.79730901494622231	0	NaN	NaN	0	1	1	0	1	0
1	16	4	19	45267	6421	112.61188704113010317	1	1	515.49900800455361605	0	6	168	1	1	0	1	2	0
1	16	4	20	26752	6602	112.61193333228584379	0	0	2244.2958659958094358	1	NaN	NaN	0	0	1	1	2	0
1	16	4	21	16863	5491	112.61197962088044733	1	1	2641.2633650470525026	1	858	NaN	0	0	1	1	2	0
1	16	4	22	47413	7179	112.6120259203016758	0	0	2659.2600320000201464	1	NaN	NaN	0	0	1	1	2	0
1	16	4	23	64680	6742	112.61211851600091904	1	1	3400.6667989888228476	1	7439	NaN	0	0	1	1	2	0
1	16	4	24	18493	2203	112.61216480378061533	1	0	1987.8170490264892578	0	11016	NaN	0	1	1	0	1	0
1	16	4	25	48444	1083	112.61221109714824706	1	1	636.4003680064342916	0	73	NaN	1	1	0	1	2	0
1	16	4	26	33018	6297	112.61225739540532231	0	1	832.46248797513544559	0	NaN	NaN	0	1	1	0	1	0
1	16	4	27	14800	6284	112.61230368842370808	1	1	844.61457101861014962	0	76	7553	1	1	0	1	2	0
1	16	4	28	35197	7712	112.61234998202417046	0	0	1021.7901580035686493	0	NaN	NaN	0	0	0	1	2	0
1	16	4	29	21065	3811	112.6123962770216167	1	1	615.48871902050450444	0	10	NaN	1	1	0	1	2	0
1	16	4	30	6714	68	112.61244256782811135	0	1	944.15144901722669601	0	NaN	NaN	0	1	1	0	1	0
1	16	4	31	54899	3703	112.61248886480461806	0	0	2882.8178640105761588	1	NaN	NaN	0	0	1	1	2	0
1	16	4	32	52711	9352	112.61253514990676194	1	0	933.37282096035778522	0	316	NaN	0	1	1	0	1	0
1	16	4	33	54055	1926	112.61258144571911544	0	1	842.26278797723352909	0	NaN	NaN	0	1	1	0	1	0
1	16	4	34	55922	9551	112.61267404153477401	1	0	1111.7969199549406767	0	614	NaN	0	1	1	0	1	0
1	16	4	35	41143	5411	112.6127203336218372	1	1	845.63825000077486038	0	210	NaN	1	1	0	1	2	0
1	16	4	36	37737	495	112.61276662175077945	0	1	1102.3959339945577085	0	NaN	NaN	0	1	1	0	1	0
1	16	4	37	55448	4333	112.61281291779596359	1	1	570.30912803020328283	0	73	129	1	1	0	1	2	0
1	16	4	38	12799	156	112.61285921931266785	1	1	858.18670998560264707	0	1576	NaN	0	0	0	1	2	0
1	16	4	39	72418	5753	112.61290550755802542	1	1	1216.0569810075685382	0	315	413	0	0	0	1	2	0
1	16	4	40	72123	7590	112.612951799063012	0	0	3002.0346390083432198	1	NaN	NaN	0	0	1	1	2	0
1	16	4	41	39324	1031	112.61299809464253485	1	0	1473.4960509813390672	0	9854	NaN	0	1	1	0	1	0
1	16	4	42	35568	1662	112.6130443305009976	1	1	1751.9311649957671762	0	284	431	0	0	0	1	2	0
1	16	4	43	24671	5616	112.61313691677059978	0	1	1271.5183090185746551	0	NaN	NaN	0	1	1	0	1	0
1	16	4	44	29262	6932	112.61318322236184031	1	1	2174.5794849703088403	0	1730	NaN	0	0	0	1	2	0
1	16	4	45	47219	4598	112.61322952003683895	1	1	661.11869498854503036	0	66	NaN	1	1	0	1	2	0
1	16	4	46	42127	557	112.61327581899240613	1	1	1271.3272440014407039	0	7576	NaN	0	0	0	1	2	0
1	16	4	47	37710	6744	112.61332210642285645	0	1	1125.3364330041222274	0	NaN	NaN	0	1	1	0	1	0
1	16	4	48	53271	732	112.61336841166485101	0	1	1397.1648939768783748	0	NaN	NaN	0	1	1	0	1	0
1	16	4	49	16842	203	112.61341469874605536	0	1	801.52223899494856596	0	NaN	NaN	0	1	1	0	1	0
1	16	4	50	28123	6293	112.61346100631635636	0	1	897.36076898407191038	0	NaN	NaN	0	1	1	0	1	0
1	16	4	51	486	3982	112.61350729665718973	1	1	1551.7032879870384932	0	2389	NaN	0	0	0	1	2	0
1	16	4	52	55386	3654	112.6135536041110754	1	1	918.34212595131248236	0	267	NaN	0	0	0	1	2	0
1	16	4	53	65006	2246	112.61359989794436842	0	0	2719.2799660260789096	1	NaN	NaN	0	0	1	1	2	0
1	16	4	54	48680	669	112.61364619620144367	1	0	1338.7954480131156743	0	2847	NaN	0	1	1	0	1	0
1	16	4	55	44810	9452	112.61373878340236843	1	1	3573.6631160252727568	1	10391	NaN	0	0	1	1	2	0
1	16	4	56	18471	7783	112.61378509213682264	0	1	1149.6025400119833648	0	NaN	NaN	0	1	1	0	1	0
1	16	4	57	13253	9810	112.61383138853125274	1	0	1099.2730029975064099	0	7292	7488	0	1	1	0	1	0
1	16	4	58	26164	343	112.6138776809675619	1	1	2207.6950300252065063	1	9983	NaN	0	0	1	1	2	0
1	16	4	59	69493	8044	112.61392398271709681	1	0	1559.0833529713563621	0	7368	NaN	0	1	2	0	1	0
1	16	4	60	52516	2217	112.61397018772549927	1	1	601.78821597946807742	0	59	NaN	1	1	0	1	2	0
1	16	4	61	15978	9995	112.61401657445821911	1	1	925.77750800410285592	0	2574	3067	0	0	0	1	2	0
1	16	4	62	37351	9951	112.6140628739958629	0	1	739.83306600712239742	0	NaN	NaN	0	1	2	0	1	0
1	16	5	1	49395	1038	112.61630808340851218	1	1	802.49669501790776849	0	80	5751	1	1	0	1	2	0
1	16	5	2	35197	7712	112.61635438748635352	1	1	525.46508802333846688	0	35	NaN	1	1	0	1	2	0
1	16	5	3	66114	2299	112.61640067934058607	1	1	583.0312439939007163	0	71	NaN	1	1	0	1	2	0
1	16	5	4	67296	932	112.61644698400050402	1	1	513.38377897627651691	0	3479	NaN	0	0	0	1	2	0
1	16	5	5	2981	2887	112.61649326782207936	0	0	564.09931799862533808	0	NaN	NaN	0	0	0	1	2	0
1	16	5	6	52485	8897	112.61653958086390048	1	1	541.21633298927918077	0	78	131	1	1	0	1	2	0
1	16	5	7	48444	1083	112.6165858709719032	1	1	538.03039796184748411	0	43	117	1	1	0	1	2	0
1	16	5	8	55527	761	112.61663217889145017	1	1	876.81813596282154322	0	3275	NaN	0	0	0	1	2	0
1	16	5	9	49701	9446	112.61667846643831581	1	1	747.16495099710300565	0	464	NaN	0	0	0	1	2	0
1	16	5	10	39926	5992	112.61677106062415987	0	1	845.98776802886277437	0	NaN	NaN	0	1	1	0	1	0
1	16	5	11	10356	8472	112.61681736283935606	1	1	821.2480529909953475	0	5715	8205	0	0	0	1	2	0
1	16	5	12	47559	8443	112.61686365457717329	1	1	1301.3019510544836521	0	3706	NaN	0	0	0	1	2	0
1	16	5	13	68929	1720	112.61690995411481708	0	1	849.93417799705639482	0	NaN	NaN	0	1	1	0	1	0
1	16	5	14	59285	817	112.61695625248830765	1	0	1214.8937309975735843	0	268	NaN	0	1	1	0	1	0
1	16	5	15	4427	4981	112.61700255086179823	0	0	2059.1141520417295396	0	NaN	NaN	0	0	0	1	2	0
1	16	5	16	70427	5592	112.61704884050413966	1	0	1310.6740849907509983	0	4901	4953	0	1	1	0	1	0
1	16	5	17	67099	4507	112.6170951483072713	0	0	2876.6588339931331575	1	NaN	NaN	0	0	1	1	2	0
1	16	5	18	61363	1485	112.61714143655262887	1	1	1048.9793979795649648	0	377	NaN	0	0	0	1	2	0
1	16	5	19	33721	3302	112.61718774435576051	0	0	1501.2747370055876672	0	NaN	NaN	0	0	0	1	2	0
1	16	5	20	67099	4507	112.61723397695459425	1	1	574.86498000798746943	0	2	NaN	1	1	0	1	2	0
1	16	5	21	13183	8025	112.61728027008939534	1	0	1650.3779530175961554	1	447	4043	0	1	1	1	1	0
1	16	5	22	49701	9446	112.61732656974345446	1	1	470.11199896223843098	0	12	477	1	1	0	1	2	0
1	16	5	23	29597	9541	112.61741915915627033	1	1	1175.13624596176669	0	225	659	1	1	0	1	2	0
1	16	5	24	36340	8829	112.6174654447240755	0	1	1527.9351389617659152	0	NaN	NaN	0	1	1	0	1	0
1	16	5	25	66832	8271	112.61751174507662654	0	0	1271.1708410060964525	0	NaN	NaN	0	0	0	1	2	0
1	16	5	26	46250	6925	112.61755804077256471	0	1	900.93961299862712622	0	NaN	NaN	0	1	1	0	1	0
1	16	5	27	56976	7644	112.61760432727169245	0	0	1703.3968890318647027	0	NaN	NaN	0	0	0	1	2	0
1	16	5	28	22269	2665	112.6176506276242435	1	1	3371.944225043989718	1	11477	NaN	0	0	1	1	2	0
1	16	5	29	14539	4198	112.61769691586960107	1	1	710.53306199610233307	0	229	4392	1	1	0	1	2	0
1	16	5	30	65085	6965	112.61774321470875293	0	1	920.35861598560586572	0	NaN	NaN	0	1	1	0	1	0
1	16	5	31	24228	1704	112.6177895066794008	1	0	901.61524596624076366	0	339	NaN	0	1	1	0	1	0
1	16	5	32	61798	850	112.61783580353949219	1	0	1202.9663859866559505	0	7451	NaN	0	1	1	0	1	0
1	16	5	33	31882	5780	112.61788209620863199	1	0	1020.7542419666424394	0	3028	NaN	0	1	1	0	1	0
1	16	5	34	51968	9495	112.61797468236181885	0	1	1467.7997549879364669	0	NaN	NaN	0	1	1	0	1	0
1	16	5	35	48656	7463	112.61802098026964813	1	1	1388.65110301412642	0	6048	6149	0	0	0	1	2	0
1	16	5	36	56425	6053	112.61806717328727245	0	1	1315.7540939864702523	0	NaN	NaN	0	1	1	0	1	0
1	16	5	37	4393	6192	112.61811346106696874	1	1	563.55472095310688019	0	114	3213	1	1	0	1	2	0
1	16	5	38	28443	4100	112.61815976223442703	1	1	686.51225598296150565	0	9475	9923	0	0	0	1	2	0
1	16	5	39	14887	3522	112.61820605408865958	1	1	582.86832401063293219	0	148	424	1	1	0	1	2	0
1	16	5	40	31498	4810	112.61825234175194055	0	0	684.07193798338994384	0	NaN	NaN	0	0	0	1	2	0
1	16	5	41	11135	2381	112.6182986362837255	0	0	1260.4371269699186087	0	NaN	NaN	0	0	0	1	2	0
1	16	5	42	39654	6821	112.61834493896458298	1	1	1144.2306130193173885	0	2242	NaN	0	0	0	1	2	0
1	16	5	43	15537	7057	112.61843752895947546	1	0	1062.4480459955520928	0	11013	NaN	0	1	1	0	1	0
1	16	5	44	33256	4873	112.61848382116295397	1	1	849.13524298463016748	0	369	599	0	0	0	1	2	0
1	16	5	45	19900	6199	112.61853011790663004	1	1	707.10682001663371921	0	314	448	0	0	0	1	2	0
1	16	5	46	8857	1804	112.61857641290407628	0	0	2339.2262490233406425	1	NaN	NaN	0	0	1	1	2	0
1	16	5	47	67776	8811	112.6186226976569742	1	1	1003.933975996915251	0	6130	6397	0	0	0	1	2	0
1	16	5	48	55001	7414	112.618669000454247	0	0	729.14869303349405527	0	NaN	NaN	0	0	0	1	2	0
1	16	5	49	3659	7093	112.61871528439223766	1	1	853.51492796326056123	0	219	348	1	1	0	1	2	0
1	16	5	50	25255	1130	112.61876158602535725	0	1	1022.907775011844933	0	NaN	NaN	0	1	1	0	1	0
1	16	5	51	43311	3117	112.61880788370035589	1	1	703.21045297896489501	0	311	NaN	0	0	0	1	2	0
1	16	5	52	5220	7440	112.61885416484437883	0	1	1043.8871340011246502	0	NaN	NaN	0	1	1	0	1	0
1	16	5	53	2170	3643	112.61890046705957502	0	0	2532.3468080023303628	1	NaN	NaN	0	0	1	1	2	0
1	16	5	54	24876	3834	112.61894675332587212	0	1	1143.4775959933176637	0	NaN	NaN	0	1	1	0	1	0
1	16	5	55	58363	5217	112.61903934867586941	0	1	1169.9728849926032126	0	NaN	NaN	0	1	1	0	1	0
1	16	5	56	37497	6863	112.61908564250916243	0	1	932.72750102914869785	0	NaN	NaN	0	1	1	0	1	0
1	16	5	57	43819	591	112.61913193971849978	0	0	1278.1957120168954134	0	NaN	NaN	0	0	0	1	2	0
1	16	5	58	26164	343	112.61917822528630495	1	1	636.23118697432801127	0	61	10045	1	1	0	1	2	0
1	16	5	59	3664	8085	112.6192245262209326	0	1	1119.4417320075444877	0	NaN	NaN	0	1	1	0	1	0
1	16	5	60	2170	3643	112.6192708119051531	1	1	638.69924395112320781	0	6	NaN	1	1	0	1	2	0
1	16	5	61	49132	5510	112.61931710864882916	0	0	715.09490004973486066	0	NaN	NaN	0	0	0	1	2	0
1	16	5	62	24853	7767	112.61936341144610196	0	1	782.95002004597336054	0	NaN	NaN	0	1	1	0	1	0
1	16	5	63	66832	8271	112.6194096002727747	1	1	640.97619301173835993	0	37	NaN	1	1	0	1	2	0
1	16	6	1	17789	8995	112.62072368164081126	1	1	2776.8680520239286125	1	2701	NaN	0	0	1	1	2	0
1	16	6	2	35806	8172	112.62076998257543892	1	1	891.33881998714059591	0	8320	NaN	0	0	0	1	2	0
1	16	6	3	52275	1404	112.62081627093721181	0	1	910.46829498372972012	0	NaN	NaN	0	1	1	0	1	0
1	16	6	4	56868	788	112.62086257198825479	1	1	1902.6958789909258485	0	8330	NaN	0	0	0	1	2	0
1	16	6	5	70262	4533	112.62090886372607201	0	1	908.34721003193408251	0	NaN	NaN	0	1	1	0	1	0
1	16	6	6	3387	10	112.62095516873523593	0	0	1090.1056709699332714	0	NaN	NaN	0	0	0	1	2	0
